Type,Name,Address,Rooms,Grade,District,AGA Division,PS/MC/UC,Logitiute,Latitude
Guest Houses,GREEN INN RESTAURANT,"NO.60, KANDY ROAD, CHUNDIKULI, JAFFNA",7,B,Jaffna,Jaffna,Aluthgama,80.027023,9.660214
Guest Houses,NEW GREEN INN RESTAURANT,"NO.258/3, KANDY ROAD, JAFFNA",7,B,Jaffna,Jaffna,Jaffna,80.027023,9.660209
Guest Houses,PILLAIAR INN AND PILLAIAR STORES,"NO. 31, MANIPAY ROAD, JAFFNA",22,A,Jaffna,Jaffna,Jaffna,80.009551,9.670069
Guest Houses,NILARA INN,"AMBAGAMUWA, UDABULATHGAMA",12,A,Nuwara Eliya,Ambagamuwa,Ambagamuwa,,
Guest Houses,JAYS HOLIDAY RESORT,"THREESINGHAGAMA, MORAGASWAWE, HABARANA",8,A,Polonnaruwa,Hingurakgoda,Hingurakgoda,80.76564,8.029694
Guest Houses,HOTEL REFRESH,"KATHARAGAMA ROAD, PUNCHI AKURUGODA, THISSAMAHARAMA",5,A,Hambantota,Thissamaharama,Thissamaharama,,
Guest Houses,J.CS VILLAGE,"NO. 175, KANDY ROAD, KAPUWATTA, DAMBULLA",12,A,Matale,Dambulla,Dambulla,80.655484,7.838936
Guest Houses,JAFFNA CITY HOTEL,"NO. 70/06, K. K. S ROAD, JAFFNA",8,A,Jaffna,Jaffna,Jaffna,80.009635,9.665792
Guest Houses,JOES HABARANA VILLAGE,"NO. 107, MILE POST, KIMBISSA.",12,A,Matale,Dambulla,Dambulla,80.72963,7.997661
Guest Houses,NATURE TRAILS HOTEL,"NO. 234, POLONNARUWA ROAD, GIRITHALE",6,B,Polonnaruwa,Hingurakgoda,Hingurakgoda,80.959299,8.029267
Guest Houses,SUPERSTAR TOURIST INN,"NO. 23/1, YARD ROAD, KALMUNAI 01",15,B,Ampara,Kalmunai,Kalmunai,81.824219,7.420669
Guest Houses,HOTEL SANSU,"NO.651/31- B, ELVITIGALA MAWATHA, COLOMBO 05",18,A,Colombo,Colombo,Thimbirigasyaya,79.877542,6.888832
Guest Houses,KINGDOM REST INN,"NO. 174/3, MEEPE JUNCTION, PADUKKA",5,B,Colombo,Colombo,Padukka,,
Guest Houses,CEYLAN HOTEL,"""IVIES B"",HATTON ROAD,YATIYANTOTA",11,A,Kegalle,Yatiyantota,Kegalle,,
Guest Houses,GREEN GRASS HOTEL & RESTAURANT,"NO. 33, ASEERVATHAM LANE, HOSPITAL ROAD, JAFFNA",25,A,Jaffna,Jaffna,Jaffna,80.021882,9.664293
Guest Houses,K. J SENIOR CITIZENS RECREATION CLUB,"NO:100 E,BOPITIYA ROAD,USWETAKEIYAWA",7,B,Gampaha,Wattala,Wattala,,
Guest Houses,OCEAN DREAMS HOTEL,"JANISGEWATTA,""ARANWALA"",MATARA RD,AHANGAMA",13,A,Galle,Habaraduwa,Habaraduwa,80.376404,5.966579
Guest Houses,ROYAL GRAND HOTEL AND RESTAURANT,"PUTTALAM ROAD ,KELIMUNE,MAHAKELIYA",6,A,Kurunegala,Wariyapola,Bamunakotuwa,,
Guest Houses,S.T .RAAJ RESTAURANT AND GUEST HOUSE,"OLD HOSPITAL ROAD,AKKARAIPATTU-09",6,C,Ampara,Ampara,Alayadiwembu,81.856883,7.206247
Guest Houses,WASANTHA GUEST HOUSE & RESTAURANT,"AMBALANGODA ROAD,ELPITIYTA.",18,B,Galle,Ambalangoda,Elpitiya,80.054295,6.232812
Guest Houses,SEVENTH HEAVEN HOTEL,"26TH MILE,KANDY ROAD,NITTAMBUWA.",14,B,Gampaha,Attanagalla,Attanagalla,,
Guest Houses,LALUNA HOTEL,"NO.6,KALUWAMODARA,ALUTHGAMA.",14,B,Kalutara,Aluthgama,Aluthgama,79.994732,6.435952
Guest Houses,BEACH VIEW GUEST HOUSE,"LION PUB,220 GALLE ROAD,MOUNT LAVINIA.",14,B,Colombo,Dehiwala-Mount Lavinia,Ratmalana,,
Guest Houses,HOTEL SELLA REST,"NO.46, KANAKAPURAM ROAD, UTHAYANGAR WEST, KILINOCHCHI.",10,B,Kilinochchi,Karachchi,Karachchi,80.396111,9.383397
Guest Houses,"TAPROSPA ""TISSA""","NO.15,TISSAWEWA ROAD,TISSAMAHARAMA.",15,A,Hambantota,Thissamaharama,Thissamaharama,81.290697,6.291296
Guest Houses,PALACE MIRISSA,"KOPPARAMULLA,MIRISSA.",13,A,Matara,Weligama,Weligama,80.454304,5.94293
Guest Houses,LOON TAO,"43\12 BEACH ROAD,MOUNT LAVINIA.",5,B,Colombo,Dehiwala-Mount Lavinia,Colombo,79.863186,6.839039
Guest Houses,BEACH HOTEL BLACK ORCHID,"GALLE ROAD, KIKAWALA, INDURUWA",10,A,Galle,Bentota,Benthota,80.009809,6.381604
Guest Houses,CHAYANIKA BEACH HOTEL,"NO. 21, FONSEKA LANE, KALUTARA NORTH",22,A,Kalutara,Kalutara,Kalutara,79.954171,6.595533
Guest Houses,SERENDIPITY HOLIDAY RESORT,"NO. 73/1 A, KALAVILAWATTA, KALUWAMODARA, ALUTHGAMA",9,B,Kalutara,Beruwala,Beruwala,79.989221,6.447703
Guest Houses,SEOUL HOTEL,"NO.72, ORUTHOTA ROAD, GAMPAHA",5,B,Gampaha,Gampaha,Gampaha,,
Guest Houses,SANDAKELUM TOURIST GUEST HOUSE,"NO. 29, PARK AVANUE, DANGOLLA, KANDY",13,A,Kandy,Kandy,Kandy,80.61017,7.267498
Guest Houses,DAMBULLA REST HOUSE,DAMBULLA,4,B,Matale,Dambulla,Dambulla,,
Guest Houses,HANWELLA REST HOUSE,HANWELLA,8,B,Colombo,Seethawaka,Seethawaka,80.082467,6.910321
Guest Houses,HABARANA REST HOUSE,HABARANA,4,B,Anuradhapura,Dambulla,Dambulla,,
Guest Houses,REGGIES GUEST HOUSE AND RESTAURANT,"NO.177,PORUTHOTA ROAD,PALAGATHURAI,KOCHCHIKADE,NEGOMBO.",10,B,Gampaha,Negombo,Negombo,79.841888,7.249863
Guest Houses,AYURVEDA SHUNYATA VILLA,"NO:660/A,GALLE ROAD,GALABODA,INDURUWA",5,A,Galle,Bentota,Benthota,80.008527,6.384861
Guest Houses,SIGIRIYA REST HOUSE,SIGIRIYA,14,A,Matale,Dambulla,Dambulla,,
Guest Houses,MEDAWACHCHIYA REST HOUSE,MEDAWACHCHIYA,4,B,Anuradhapura,Anuradhapura,Anuradhapura East,80.415532,8.323678
Guest Houses,KITHULGALA REST HOUSE,KITHULGALA,19,A,Kegalle,Yatiyantota,Yatiyanthota,80.405998,6.995549
Guest Houses,POLONNARUWA REST HOUSE,POLONNARUWA,10,A,Polonnaruwa,Tamankaduwa,Thamankaduwa,,
Guest Houses,BAY INN,WELIGAMA,10,B,Matara,Weligama,Weligama,,
Guest Houses,BELIHULOYA REST HOUSE,BELIHULOYA,15,A,Ratnapura,Ratnapura,Ratnapura,80.769503,6.717253
Guest Houses,CHANUKA TOURIST GUEST HOUSE,"NO:29,FRANCES ROAD,WELLAWATTA,COLOMBO 06",10,B,Colombo,Colombo,Colombo,79.858306,6.875813
Guest Houses,BROOKSIDE NATURE RESORT,"ELKADUWA,WATTEGAMA",16,A,Kandy,Kandy,Pathadumbara,,
Guest Houses,GOLDEN COCONUT CABANAS,"WELLADDAYA,REKEWA,RANNA",5,B,Hambantota,Tangalle,Tangalle,,
Guest Houses,SINEL GUEST HOUSE,"NO:172/14,MEEPE WATTE,MEEPE,PADUKKA",10,B,Colombo,Seethawaka,Padukka,,
Guest Houses,KAMVELTA HOLIDAY RESORT,"KINDELPITIYA JUNCTION,WELMILLA,BANDARAGAMA",6,A,Kalutara,Bandaragama,Bandaragama,79.957457,6.751599
Guest Houses,ELEMENTS WATER SPORTS & NATURE RESORT,"KAPPALADY,KALPITIYA.",5,B,Puttalam,Kalpitiya,Kalpitiya,79.705919,8.134297
Guest Houses,GUNNERS' CLUB,"ARTILLERY COMPLEX ,MINNERIYA",16,A,Polonnaruwa,Hingurakgoda,Hingurakgoda,80.90291,8.061251
Guest Houses,THE OCEAN PEARL HOTEL NEGOMBO.,"NO:262,PORUTHOTA ROAD,PALAGETHURE,KOCHCHIKADE.",12,C,Gampaha,Negombo,Negombo,79.842497,7.254093
Guest Houses,NEW YORK BEACH CLUB,"PORUTHOTA ROAD,NEGAMBO",5,C,Gampaha,Negombo,Negombo,79.84165,7.238395
Guest Houses,B.N.C GUEST HOUSE,"POLKOTUWA,GALLE ROAD,BERUWALA",13,A,Kalutara,Beruwala,Beruwala,79.983553,6.482415
Guest Houses,A9 SPOT,"158,A9 ROAD,THONDAMAN NAGAR, KILINOCHCHI.",8,A,Kilinochchi,Karachchi,Karachchi,80.408421,9.360176
Guest Houses,SUN AND MOON RESORT,"104/8, GALLE ROAD, KALUWAMODARA, ALUTHGAMA.",8,A,Kalutara,Beruwala,Beruwala,79.994143,6.438851
Guest Houses,HOTEL KINTOP,"UKOWITA,UDUGAMA",12,B,Galle,Galle,Nagoda,,
Guest Houses,CLUB PENTHOUSE ISLAND RESORT,"NO:22/1,TUDUWA JUNCTION,DAMPE ,PILIYANDALA",8,A,Colombo,Kesbewa,Kesbewa,79.924172,6.756206
Guest Houses,APSARA RESORT,"539,KANDY ROAD,MALWATTA, NITTAMBUWA.",10,A,Gampaha,Attanagalla,Attanagalla,80.07915,7.133494
Guest Houses,SHANTHI GUEST HOUSE,"DALAWELLA,UNAWATUNA,GALLE.",13,B,Galle,Habaraduwa,Habaraduwa,80.261613,6.000796
Guest Houses,CHANDRA GUEST HOUSE,"NO:92,MAIN STREET,TANGALLA",25,B,Hambantota,Tangalle,Tangalle,,
Guest Houses,MAWELLA BEACH RESORT,"MAHAWELA ROAD,MORAKETIYA,NAKULUGAMA,TANGALLE",10,B,Hambantota,Tangalle,Tangalle,80.747598,5.999027
Guest Houses,GRAND ELLA MOTEL,ELLA,14,A,Badulla,Ella,Ella,81.049067,6.871321
Guest Houses,HOTEL NILKETHA VILLA,"NO:139,OLD MIHINTALE ROAD,ANURADHAPURA",15,A,Anuradhapura,Anuradhapura,Anuradhapura East,80.411506,8.354155
Guest Houses,RICHMOND GUEST HOUSE,"NO:5/1/1,BANDARANAYAKA MAWATHA,RATHNAPURA",5,A,Ratnapura,Ratnapura,Mawanella,,
Guest Houses,BIG JOHN GUEST HOUSE,"NO. 47, ALBERT PLACE, DEHIWALA,",17,A,Colombo,Dehiwala-Mount Lavinia,Dehiwala,79.860757,6.858268
Guest Houses,CONCORD GUEST HOUSE,"NO. 141, GALLE ROAD, DEHIWALA",30,A,Colombo,Dehiwala-Mount Lavinia,Dehiwala,79.865687,6.855363
Guest Houses,HOTEL ELEPHANT BAY,"PINNAWALA, RAMBUKKANA",20,A,Kegalle,Rambukkana,Rambukkana,80.38509,
Guest Houses,HORIZON TOUR INN,"NO. 204/8, GANEMULLA ROAD, BATAGAMA NORTH,WELIGAMPITIYA, JA-ELA",10,A,Gampaha,Gampaha,Gampaha,,
Guest Houses,SEA VIEW HOTEL & GUEST HOUSE,"10TH MILE POST, GOPALAPURAM, NILAVALI, TRINKOMALEE",11,A,Trincomalee,Trincomalee,Kuchchaveli,79.915124,6.688123
Guest Houses,POLLAN HOTEL AND GUEST HOUSE,"NO. 201, ANURADHAPURA ROAD, THAMBUTTEGAMA",20,A,Anuradhapura,Talawa,Anuradhapura East,,
Guest Houses,RIVER VIEW WATSALA INN,"ADAMSPEAK, DELHOUSE, MASKELIYA",31,B,Nuwara Eliya,Ambagamuwa,Nuwara Eliya,80.526538,6.827108
Guest Houses,SIGN OF LIFE RESORT,"ATURUWELLA, INDURUWA",9,B,Galle,Bentota,Benthota,80.009084,6.377266
Guest Houses,DREAM RESTAURANT & GUEST HOUSE,"NO. 453, MATARA ROAD, DEAWATA, KATUGODA, GALLE",16,B,Galle,Galle,Galle,,
Guest Houses,KANDYAN ARTS RESIDENCY,"NO: 839, PERADENIYA ROAD, KANDY",13,A,Kandy,Kandy,Gagawata,80.615529,7.276996
Guest Houses,RASILKA HOTEL,"NO. 435, GALLE ROAD, WADDUWA",12,B,Kalutara,Panadura,Panadura,,
Guest Houses,SAMARATHUNGA CITY INN,"MATARA ROAD, KAMBURUPITIYA",11,B,Matara,Matara,Kamburupitiya,,
Guest Houses,K.G.A.ARIYAWAN REST,"K.P.66, 1ST AVANUE, NAWAGAMPURA,AMPARA.",31,A,Ampara,Ampara,Ampara,81.69295,7.294888
Guest Houses,NETHMINA GUEST HOUSE,"82\35,UDARA MAWATHA,AKURESSA",7,B,Matara,Akuressa,Akuressa,,
Guest Houses,HAPPY GUEST HOUSE,"NO:190/4,NEW ROAD,HUNUPITIYA,WATTALA",35,A,Gampaha,Kelaniya,Kelaniya,,
Guest Houses,GAMPAHA VILLAGE INN,"NO.63/28 A, WEERA KEPPETIPOLA MAWATHA, BANDARAWATTA ESTATE, GAMPAHA.",14,A,Gampaha,Gampaha,Gampaha,,
Guest Houses,KETHUMATHIYA GUEST HOUSE,"1ST MILE POST, BEMMULLA, YAKKALA.",12,C,Gampaha,Gampaha,Gampaha,,
Guest Houses,LIYANKA GUEST HOUSE,"NO:110/1,SRI DEVANANDA ROAD,PILIYANDALA.",6,B,Colombo,Kesbewa,Kesbewa,79.918339,6.803928
Guest Houses,SINLEKA REST,"NO.573,MORAGAHAHENA ROAD, PITIPANA SOUTH, HOMAGAMA.",5,C,Colombo,Homagama,Homagama,,
Guest Houses,DINARA GUEST HOUSE,"269,GALLE ROAD,MASSALA,BERUWALA",7,B,Kalutara,Beruwala,Beruwala,,
Guest Houses,ASIRI REST HOUSE,"242,WIJENAYAKE MAWATHA,EHELIYAGODA.",5,A,Ratnapura,Eheliyagoda,Eheliyagoda,79.95363,6.596046
Guest Houses,ARALIYA HOTEL,"GALLE ROAD, KALUWAMODARA, ALUTHGAMA.",20,A,Kalutara,Aluthgama,Aluthgama,,
Guest Houses,BLUE RAKERS GUEST AND RESTUARANT,"NO.103,DOCTOR N.M PERERA MAWATHA,BORELLA,COLOMBO 08.",5,B,Colombo,Colombo,Thimbirigasyaya,,
Guest Houses,BASTIAN HOTEL,"37/11,KANDY ROAD,JAFFNA",13,A,Jaffna,Jaffna,Jaffna,80.025745,9.659292
Guest Houses,LAVENDISH BEACH RESORT,"GANAHENA,UNAWATUNA,GALLE",15,A,Galle,Habaraduwa,Habaraduwa,80.252783,6.007163
Guest Houses,BOPATH FALLS RESTAURANT,"KEERAGALA, KURUWITA.",6,A,Ratnapura,Kuruwita,Kuruvita,,
Guest Houses,BRIGHT BRAVO HOTEL,"3RD FLOOR,MUNICIPAL SHOPPING COMPLEX,KURUNEGALA",12,A,Kurunegala,Kurunegala,Kurunegala,80.36472,7.487292
Guest Houses,BEACH VIEW TOURIST GUEST HOUSE,"57,PORUTHOTA RD,ETHUKALA,NEGOMBO",15,B,Gampaha,Negombo,Negombo,79.840878,7.227449
Guest Houses,BEERIDEWALA ESTATE BUNGALOW,"DEEVILLA RD,ALUVIHARA,MATALE",5,A,Matale,Matale,Matale,,
Guest Houses,BADULLA NEW TOURIST INN,"122, MAHIYANGANA ROAD, BADULLA.",10,B,Badulla,Badulla,Badulla,,
Guest Houses,CENTAURIA HILL RESORT,"305/2, COLOMBO ROAD, WERALUPA, RATHNAPURA.",14,A,Ratnapura,Ratnapura,Ratnapura,80.390439,6.697089
Guest Houses,CHANDIMA GUEST HOUSE.,"MAIN STREET, ELPITIYA.",5,B,Galle,Galle,Elpitiya,,
Guest Houses,CRYSTAL VILLAS,"GALLE - MATARA ROAD, PELENA, WELIGAMA.",6,A,Matara,Weligama,Weligama,80.429656,5.975737
Guest Houses,NEW CHAMARA REST,"7/5,KARAUKETIYA ROAD,BALANGODA.",11,B,Ratnapura,Balangoda,Balangoda,80.699252,6.646762
Guest Houses,CEYBANK REST - ANURADHAPURA,"JAYANTHI MAWATHA, ANURADHAPURA.",20,A,Anuradhapura,Anuradhapura,Anuradhapura East,80.4077,8.340685
Guest Houses,JAGATH CABANA INN,"50, ACRE BLOCK, HALWATHURA ESTATE, INGIRIYA.",8,B,Kalutara,Bulathsinhala,Bulathsinhala,,
Guest Houses,JKAB PARK HOTEL,"NO.93, LOVE LANE, NILAVELI ROAD, TRINCOMALEE.",13,A,Trincomalee,Trincomalee,Trincomalee,81.216748,8.593913
Guest Houses,DESHAKA GATEWAY HOTEL,"37/1, NEGOMBO ROAD, GIRIULLA.",5,B,Kurunegala,Pannala,Pannala,,
Guest Houses,DEE ELLA TOURIST INN,"HELAGALA, DANOWITA, WARAKAPOLA.",8,B,Gampaha,Gampaha,Mirigama,,
Guest Houses,DEPHANI BEACH GUEST HOUSE & RESTAURANT,"189/15,LEWIS PLACE,NEGOMBO",12,B,Gampaha,Negombo,Negombo,79.839924,7.22777
Guest Houses,DALMANUTA,"21, MEEGAMA, ROAD, WARAPITIYA, DHARGATOWN.",9,A,Kalutara,Beruwala,Beruwala,80.022022,6.434796
Guest Houses,DHANAWWA TOURIST RESORT,"NO:46,COLOMBO ROAD,MALPITIYA,BOYAGANE",5,A,Kurunegala,Kurunegala,Kurunegala,80.341247,7.443756
Guest Houses,DEUTSCH LANKA HOTEL & RESTAURANT,"GODAGAMA, THELWATTA",10,B,Galle,Hikkaduwa,Hikkaduwa,,
Guest Houses,FLOWER VILLA GUEST HOUSE,"223, KADURUDUWA ROAD, GORAKANA, PANADURA.",5,B,Kalutara,Panadura,Panadura,,
Guest Houses,FLAMINGOS BUNDALA SAFARI GUEST HOUSE,"WELLAWAYA ROAD, WEERAWILA, THISSAMAHARAMAYA.",8,B,Hambantota,Thissamaharama,Thissamaharama,,
Guest Houses,EAGLE NEST HOLIDAY INN,"NO.159, LOWER STREET, BADULLA.",10,B,Badulla,Badulla,Badulla,,
Guest Houses,GALKIRIYAGAMA VILLAGE,"NO.23, NEW, TOWN, GALKIRIYAGAMA.",5,B,Anuradhapura,Palagala,Anuradhapura East,,
Guest Houses,GANGA GARDEN,"126/27, GALLE ROAD, KALUWAMODARA, ALUTHGAMA.",5,B,Kalutara,Aluthgama,Beruwala,79.99412,6.437746
Guest Houses,GAYAN GUEST HOUSE,"ELAKAKA ROAD, KANAHENTOTA, HABURUGALA.",5,B,Galle,Bentota,Benthota,80.798941,6.031898
Guest Houses,GRAND STAR CHINESE RESTAURANT,"NO.105, GALA JUNCTION, KIIBATHGODA, KELANIYA",6,B,Gampaha,Kelaniya,Kelaniya,,
Guest Houses,GURULUPOTHA REST HOUSE,"GURULUPOTHA, HASALAKA.",4,A,Kandy,Kandy,Minipe,,
Guest Houses,GRAND MUSIC AND CUISINE,"NO.102, REID AVENUE, COLOMBO 07.",7,A,Colombo,Colombo,Thimbirigasyaya,,
Guest Houses,GREEN WOODS HOLIDAY INN,"NO.301, BANDARAWELA ROAD, BADULLA.",14,B,Badulla,Badulla,Badulla,81.055286,6.990582
Guest Houses,GAMUNU REST INN,"412, COLOMBO ROAD, SEEDUWA.",5,B,Gampaha,Katana,Katana,,
Guest Houses,GAJAMADARA WALAUWA,"75, KURUNEGALA ROAD, POLGAHAWELA.",8,A,Kurunegala,Polgahawela,Polgahawela,80.30267,7.340999
Guest Houses,GOVERNORS CHALETS,"BADULLA, ROAD, NUWARAELIYA.",6,A,Nuwara Eliya,Nuwara Eliya,Nuwara Eliya,80.777807,6.956578
Guest Houses,GAMPAHA HOLIDAY INN,"NO:143,MATHAMMANA,MINUWANGODA",14,C,Gampaha,Minuwangoda,Minuwangoda,,
Guest Houses,HOTEL SILANMO,"BANDARAMULLA,MIRISSA",15,A,Matara,Weligama,Weligama,80.461384,5.944065
Guest Houses,HAPPY KENT HOTEL,"MAHASENPURA,KATARAGAMA RD,TISSAMAHARAMA",19,B,Hambantota,Hambantota,Hambantota,81.29623,6.292301
Guest Houses,HOTEL ORCHID INN,"NO.571/6, GALLE ROAD, COLOMBO 06.",20,B,Colombo,Colombo,Colombo,79.86393,6.865113
Guest Houses,HOTEL GARDEN BEACH,"643/19, THALGAHAPITYA ROAD, KOSGODA.",10,A,Galle,Galle,Balapitiya,,
Guest Houses,HOTEL ATLANTIC,"237,GALLE ROAD,COLOMBO 4",16,B,Colombo,Colombo,Colombo,,
Guest Houses,HOTEL OSHIN,"NO.621, KANDY ROAD,ANDANKULAMA, TRINCOMALEE.",8,A,Trincomalee,Trincomalee,Trincomalee,81.194631,8.588839
Guest Houses,HOTEL CHAMPIS,"KEGALLE ROAD,HIRIWADUNNA",8,A,Kegalle,Rambukkana,Rambukkana,,
Guest Houses,HASARA GUEST HOUSE,"NO.01, WEKUNUGODA ROAD, GALLE.",20,A,Galle,Galle,Galle,80.206286,6.04959
Guest Houses,HOTEL TISSA,"KACHCHERIYAGAMA, THISSAMAHARAMAYA.",8,B,Hambantota,Thissamaharama,Thissamaharama,,
Guest Houses,HANGURANKETHA REST HOUSE,"REST HOUSE, HANGURANKETHA.",4,B,Nuwara Eliya,Nuwara Eliya,Hanguranketha,,
Guest Houses,HOTEL LAGONE,"05, HATHARALIYEDDA ROAD, POTTAPITIYA, MANIKDIWELA.",11,A,Kandy,Kandy,Yatinuwara,,
Guest Houses,HOTEL DEKATANA VILLAGE,"NO.126, MALWANA ROAD, DEKATANA.",10,B,Gampaha,Dompe,Dompe,,
Guest Houses,HOTEL MAPURA,"61,COLOMBO ROAD,KIRIBATHKUMBURA",6,A,Kandy,Kandy,Kandy,80.574673,7.267232
Guest Houses,HOTEL DAMBADENIYA,"ATURUWALA, DAMBADENIYA.",5,A,Kurunegala,Kurunegala,Narammala,,
Guest Houses,HOTEL PANCHI VILLA,"KURUWATTA, WARAHENA, BENTOTA.",8,A,Galle,Bentota,Benthota,80.005938,6.400549
Guest Houses,HOTEL SILVER SANDS,"229,LEWIS PLACE,NEGOMBO",15,B,Gampaha,Negombo,Negombo,79.840374,7.228771
Guest Houses,ILEY GARDEN RESTAURANT,"NO.14, STATION ROAD, BAMBALAPITIYA.",6,B,Colombo,Colombo,Thimbirigasyaya,,
Guest Houses,KALLA BONGO LAKE RESORT,"22/8K FEILD VIEW, BADDEGAMA ROAD, NALAGASDENIYA, HIKKADUWA.",15,A,Galle,Hikkaduwa,Hikkaduwa,,
Guest Houses,KANDY HOLIDAY HOME,"51/30, BANGALAWATTA, LEWELLA, KANDY.",10,A,Kandy,Kandy,Kandy,80.653874,7.297828
Guest Houses,INNAMALUWA INN,"SIGIRIYA RD,INNAMALUWA",10,B,Matale,Dambulla,Dambulla,80.693661,7.927465
Guest Houses,KALU S HIDEAWAY,"WALAWEGAMA, UDAWALAWA.",7,A,Moneragala,Embilipitiya,Moneragala,,
Guest Houses,KOTTAWATTA VILLAGE INN,"THIMBOLKETIYA, KOLAMBAGEARA.",6,B,Ratnapura,Embilipitiya,Embilipitiya,80.80106,6.406341
Guest Houses,KETETHENNA TOUR INN,"635,RATHNAPURA ROAD, KETETHENNA, KAHAWATTA.",9,B,Ratnapura,Ratnapura,Ratnapura,,
Guest Houses,KUSUM NADIYA,"NEGOMBO ROAD, KURUNEGALA.",10,B,Kurunegala,Kurunegala,Kurunegala,80.335617,7.476941
Guest Houses,RASARA GUEST HOUSE,"NO:251,POTHUWIL ROAD,MONARAGALA",8,B,Moneragala,Hambantota,Moneragala,,
Guest Houses,LAKE VIEW GARDEN HOTEL,"KANDY ROAD,MATALE JUNCTION, KURUNDANKULAMA, ANURADHAPURA.",6,B,Anuradhapura,Anuradhapura,Anuradhapura East,80.444118,8.347579
Guest Houses,HOTEL LION INN,"BINDUNUWEWA, BANDARAWELA.",19,A,Badulla,Bandarawela,Bandarawela,81.003221,6.837185
Guest Houses,ISURU GUEST HOUSE,"NO:27,AKURASSA ROAD,KAMBURUPITIYA",6,B,Matara,Matara,Matara,,
Guest Houses,LAGOON PARADISE BEACH RESORT,"MORAKOLIYA,TANGALLE",13,A,Hambantota,Hambantota,Tangalle,,
Guest Houses,LONDON GUEST HOUSE,"REST HOUSE ROAD, KALMUNAI.",7,B,Ampara,Kalmunai,Kalmunai,,
Guest Houses,LAKE VIEW INN,"06, LIOYDS AVENUE, BATTICALOA.",9,B,Batticaloa,Batticaloa,Manmunai North,81.697994,7.715671
Guest Houses,LILY RESTAURENT AND INN,"123/12,DE ABREW ROAD,KALUTARA NORTH,KALUTARA",5,A,Kalutara,Kalutara,Kalutara,,
Guest Houses,LUNUGALA REST HOUSE,"REST HOUSE, LUNUGALA.",3,B,Badulla,Badulla,Lunugala,81.201067,7.038551
Guest Houses,LUCKY TOURIST INN,"ULPOTHAYAYA,NARANWALA,GALAGEDARA",5,A,Kandy,Thumpane,Thumpane,,
Guest Houses,LARKHCHEIN GUEST,"92/10,YOUWN MAWATHA,KANTHALE",8,B,Trincomalee,Trincomalee,Trincomalee,,
Guest Houses,MOUNT GAP HOTEL,"NO.609/1, PELMADULLA ROAD, THIRIWANAKETIYA, KETENDOLA, RATHNAPURA.",7,C,Ratnapura,Ratnapura,Ratnapura,,
Guest Houses,MILLENIUM PARK INN & RESTAURANT,"1594, KADUWELA ROAD, ATHURUGIRIYA.",5,B,Colombo,Kaduwela,kaduwela,,
Guest Houses,MAHAWELI VIEW RESIDENCE,"184/2 MADAWALA ROAD, KATUGASTOTA.",6,B,Kandy,Kandy,Ganga Pahala Korale,,
Guest Houses,MANGALA GUEST HOUSE,"14, ROSITA ESTATE, DAMBULLA ROAD, THORAYAYA, KIRIWAWLA.",6,B,Kurunegala,Kurunegala,Mallawapitiya,,
Guest Houses,MIDLAND GUEST HOUSE,"NO.930/1, SAW MILL JUNCTION, KADURUWELA, POLONNARUWA.",8,A,Polonnaruwa,Polonnaruwa,Thamankaduwa,,
Guest Houses,WARAHENA BEACH HOTEL,"GALLE ROAD,WARAHENA,BENTOTA.",6,B,Galle,Bentota,Benthota,,
Guest Houses,NEW MEEWELLAWA REST,"577/1, 1ST LANE NIKAWERATIYA.",5,B,Kurunegala,Nikaweratiya,Nikaweratiya,,
Guest Houses,MAYURA BEACH RESORT,"NO.33A, BEACH ROAD, MATARA.",16,B,Matara,Matara,Matara,80.553861,5.942909
Guest Houses,MIYURASA HOTEL,"1613, AVISSAWELLA ROAD, RANALA.",10,A,Colombo,Kaduwela,kaduwela,,
Guest Houses,MILANO TOURIST REST,"596/40, STAGE 01, ANURADHAPURA.",8,A,Anuradhapura,Anuradhapura,Anuradhapura East,80.417125,8.325037
Guest Houses,MODERN SEMI LUXURY TOURIST HOTEL,"NO.361, NEW ROAD, DALUGAMA, KELANIYA.",48,B,Gampaha,Kelaniya,Kelaniya,,
Guest Houses,MEMENTO TOURIST GUEST HOUSE,"NO.24, VIJAYA ROAD, GAMPAHA.",9,B,Gampaha,Gampaha,Gampaha,,
Guest Houses,MAMAS CORAL BEACH,"NO:338,GALLE ROAD,HIKKADUWA",9,B,Galle,Hikkaduwa,Hikkaduwa,,
Guest Houses,HOTEL RANKETHA,"NO:160,BATTICALOA ROAD,POLONNARUWA",11,B,Polonnaruwa,Polonnaruwa,Thamankaduwa,,
Guest Houses,OLD BRIDGE INN,"NO.84, COLOMBO ROAD, ALAWWA.",7,B,Kegalle,Alawwa,Warakapola,,
Guest Houses,NIMALI HOLIDAY INN,"AMBAWATTA,ELLA ROAD,WELLAWAYA",10,B,Moneragala,Moneragala,Wellawaya,,
Guest Houses,NA - MALA HOLIDAY RESORT,"KURUNEGALA ROAD, DMBULLA.",6,A,Matale,Dambulla,Dambulla,,
Guest Houses,NEW VIWEKA INN,"NO.180, NUWARAELIYA ROAD, WELIMADA.",5,B,Badulla,Welimada,Welimada,,
Guest Houses,REST HOUSE HETTIPOLA,"REST HOUSE ,KULLIYA PITIYA ROAD,HETTIPOLA.",2,B,Kurunegala,Kurunegala,Kurunegala,,
